city;moscow_time;visits;uniqs;new_uniqs
Пермь;19.01.2015 19:39;4;4;1
Пермь;19.01.2015 19:40;4;4;2
Пермь;19.01.2015 19:41;3;3;2
Пермь;19.01.2015 19:46;4;4;1
Пермь;19.01.2015 19:48;3;3;2
Пермь;19.01.2015 19:49;4;4;2
Пермь;19.01.2015 19:50;4;4;3
Пермь;19.01.2015 19:53;3;3;2
Пермь;19.01.2015 19:55;3;3;2
Пермь;19.01.2015 19:57;3;3;2
Пермь;19.01.2015 19:59;3;3;2
Пермь;19.01.2015 20:00;3;3;2
Пермь;19.01.2015 20:01;3;3;2
Пермь;19.01.2015 20:03;6;6;4
Пермь;19.01.2015 20:05;3;3;2
Пермь;19.01.2015 20:09;3;3;2
Пермь;19.01.2015 20:15;3;3;1
Пермь;19.01.2015 20:19;4;4;2
Пермь;19.01.2015 20:20;3;3;2
Пермь;19.01.2015 20:28;3;3;2
Пермь;19.01.2015 20:30;3;3;1
Пермь;19.01.2015 20:31;3;3;2
Пермь;19.01.2015 20:33;4;4;3
Пермь;19.01.2015 20:35;3;3;2
Пермь;19.01.2015 20:36;3;3;2
Пермь;19.01.2015 20:38;3;3;2
Пермь;19.01.2015 20:42;3;3;2
Пермь;19.01.2015 20:43;3;3;2
Пермь;19.01.2015 20:46;4;4;2
Пермь;19.01.2015 20:52;3;3;1
Пермь;19.01.2015 20:54;3;3;2
Пермь;19.01.2015 21:02;3;3;1
Пермь;19.01.2015 21:07;6;6;4
Пермь;19.01.2015 21:09;3;3;1
Пермь;19.01.2015 21:11;3;3;2
Пермь;19.01.2015 21:19;3;3;2
Пермь;19.01.2015 21:20;3;3;2
Пермь;19.01.2015 21:23;3;3;1
Пермь;19.01.2015 21:26;4;4;1
Пермь;19.01.2015 21:28;3;3;2
Пермь;19.01.2015 21:30;3;3;1
Пермь;19.01.2015 21:31;3;3;2
Пермь;19.01.2015 21:32;4;4;3
Пермь;19.01.2015 21:33;3;3;2
Пермь;19.01.2015 21:38;3;3;2
Пермь;19.01.2015 21:43;3;3;2
Пермь;19.01.2015 21:45;3;3;2
Пермь;19.01.2015 21:46;3;3;2
Пермь;19.01.2015 21:50;3;3;2
Пермь;19.01.2015 21:51;6;6;2
Пермь;19.01.2015 21:54;3;3;1
Пермь;19.01.2015 21:56;3;3;2
Пермь;19.01.2015 22:01;3;3;1
Пермь;19.01.2015 22:10;3;3;1
Пермь;19.01.2015 22:12;3;3;2
Пермь;19.01.2015 22:13;4;4;1
Пермь;19.01.2015 22:30;4;4;3
Пермь;19.01.2015 22:33;3;3;2
Пермь;19.01.2015 22:34;3;3;2
Пермь;19.01.2015 22:41;4;4;3
Пермь;19.01.2015 22:42;3;3;2
Пермь;19.01.2015 22:48;3;3;2
Пермь;19.01.2015 22:50;3;3;2
Пермь;19.01.2015 22:51;3;3;1
Пермь;19.01.2015 22:52;4;4;1
Пермь;19.01.2015 22:56;3;3;1
Пермь;19.01.2015 23:09;3;3;1
Пермь;19.01.2015 23:22;3;3;1
Пермь;19.01.2015 23:44;3;3;2
Пермь;20.01.2015 0:03;4;4;3
Пермь;20.01.2015 0:10;3;3;2
Пермь;20.01.2015 0:13;3;3;2
Пермь;20.01.2015 0:14;3;3;2
Пермь;20.01.2015 0:23;3;3;2
Пермь;20.01.2015 0:28;3;3;2
Пермь;20.01.2015 0:37;3;3;2
Пермь;20.01.2015 1:28;4;4;2
Пермь;20.01.2015 2:16;3;3;2
Пермь;20.01.2015 3:01;3;3;2
Пермь;20.01.2015 4:20;3;3;1
Пермь;20.01.2015 4:21;3;3;2
Пермь;20.01.2015 4:29;3;3;2
Пермь;20.01.2015 4:48;3;3;2
Пермь;20.01.2015 4:53;3;3;1
Пермь;20.01.2015 5:06;3;3;2
Пермь;20.01.2015 5:07;3;3;2
Пермь;20.01.2015 5:11;3;3;1
Пермь;20.01.2015 5:22;3;3;1
Пермь;20.01.2015 5:44;3;3;2
Пермь;20.01.2015 5:47;4;4;2
Пермь;20.01.2015 5:57;3;3;2
Пермь;20.01.2015 5:58;3;3;1
Пермь;20.01.2015 6:02;3;3;1
Пермь;20.01.2015 6:04;3;3;2
Пермь;20.01.2015 6:07;3;3;1
Пермь;20.01.2015 6:08;3;3;2
Пермь;20.01.2015 6:13;3;3;2
Пермь;20.01.2015 6:14;3;3;2
Пермь;20.01.2015 6:15;3;3;1
Пермь;20.01.2015 6:17;3;3;2
Пермь;20.01.2015 6:20;3;3;2
Пермь;20.01.2015 6:28;3;3;2
Пермь;20.01.2015 6:34;3;3;2
Пермь;20.01.2015 6:35;3;3;2
Пермь;20.01.2015 6:38;3;3;1
Пермь;20.01.2015 6:43;3;3;2
Пермь;20.01.2015 6:44;3;3;2
Пермь;20.01.2015 6:48;3;3;2
Пермь;20.01.2015 6:52;3;3;2
Пермь;20.01.2015 6:57;3;3;2
Пермь;20.01.2015 6:58;3;3;2
Пермь;20.01.2015 6:59;3;3;1
Пермь;20.01.2015 7:02;3;3;1
Пермь;20.01.2015 7:05;4;4;3
Пермь;20.01.2015 7:06;4;4;2
Пермь;20.01.2015 7:07;3;3;2
Пермь;20.01.2015 7:11;3;3;1
Пермь;20.01.2015 7:13;6;6;3
Пермь;20.01.2015 7:14;3;3;2
Пермь;20.01.2015 7:15;3;3;1
Пермь;20.01.2015 7:20;4;4;2
Пермь;20.01.2015 7:23;6;6;1
Пермь;20.01.2015 7:28;4;4;3
Пермь;20.01.2015 7:34;3;3;1
Пермь;20.01.2015 7:41;3;3;1
Пермь;20.01.2015 7:42;6;6;4
Пермь;20.01.2015 7:43;3;3;2
Пермь;20.01.2015 7:45;4;4;3
Пермь;20.01.2015 7:48;3;3;1
Пермь;20.01.2015 7:54;3;3;1
Пермь;20.01.2015 7:55;4;4;3
Пермь;20.01.2015 7:58;4;4;3
Пермь;20.01.2015 8:00;3;3;2
Пермь;20.01.2015 8:04;3;3;2
Пермь;20.01.2015 8:06;3;3;2
Пермь;20.01.2015 8:08;3;3;1
Пермь;20.01.2015 8:10;3;3;2
Пермь;20.01.2015 8:11;3;3;2
Пермь;20.01.2015 8:15;3;3;2
Пермь;20.01.2015 8:18;3;3;1
Пермь;20.01.2015 8:20;3;3;2
Пермь;20.01.2015 8:22;6;6;3
Пермь;20.01.2015 8:24;3;3;2
Пермь;20.01.2015 8:28;3;3;2
Пермь;20.01.2015 8:30;3;3;2
Пермь;20.01.2015 8:37;3;3;1
Пермь;20.01.2015 8:39;3;3;1
Пермь;20.01.2015 8:41;3;3;2
Пермь;20.01.2015 8:43;3;3;1
Пермь;20.01.2015 8:44;3;3;2
Пермь;20.01.2015 8:47;4;4;1
Пермь;20.01.2015 8:48;3;3;1
Пермь;20.01.2015 8:53;3;3;2
Пермь;20.01.2015 8:54;3;3;2
Пермь;20.01.2015 8:55;3;3;2
Пермь;20.01.2015 9:01;3;3;1
Пермь;20.01.2015 9:04;3;3;1
Пермь;20.01.2015 9:05;3;3;2
Пермь;20.01.2015 9:08;4;4;2
Пермь;20.01.2015 9:12;3;3;2
Пермь;20.01.2015 9:14;3;3;2
Пермь;20.01.2015 9:15;3;3;1
Пермь;20.01.2015 9:19;3;3;1
Пермь;20.01.2015 9:25;3;3;2
Пермь;20.01.2015 9:26;4;4;3
Пермь;20.01.2015 9:33;3;3;2
Пермь;20.01.2015 9:37;3;3;2
Пермь;20.01.2015 9:41;3;3;2
Пермь;20.01.2015 9:43;3;3;1
Пермь;20.01.2015 9:47;3;3;2
Пермь;20.01.2015 9:49;4;4;3
Пермь;20.01.2015 9:51;3;3;1
Пермь;20.01.2015 9:53;3;3;2
Пермь;20.01.2015 9:56;3;3;2
Пермь;20.01.2015 9:59;4;4;1
Пермь;20.01.2015 10:00;3;3;2
Пермь;20.01.2015 10:01;3;3;2
Пермь;20.01.2015 10:03;3;3;2
Пермь;20.01.2015 10:04;3;3;2
Пермь;20.01.2015 10:06;3;3;1
Пермь;20.01.2015 10:07;3;3;2
Пермь;20.01.2015 10:09;3;3;2
Пермь;20.01.2015 10:10;3;3;1
Пермь;20.01.2015 10:15;3;3;2
Пермь;20.01.2015 10:16;3;3;1
Пермь;20.01.2015 10:18;3;3;2
Пермь;20.01.2015 10:26;3;3;2
Пермь;20.01.2015 10:27;3;3;2
Пермь;20.01.2015 10:29;3;3;2
Пермь;20.01.2015 10:30;3;3;2
Пермь;20.01.2015 10:32;3;3;2
Пермь;20.01.2015 10:33;3;3;2
Пермь;20.01.2015 10:34;3;3;2
Пермь;20.01.2015 10:35;4;4;3
Пермь;20.01.2015 10:36;3;3;2
Пермь;20.01.2015 10:37;3;3;1
Пермь;20.01.2015 10:46;4;4;3
Пермь;20.01.2015 10:48;3;3;2
Пермь;20.01.2015 10:49;3;3;1
Пермь;20.01.2015 10:50;4;4;3
Пермь;20.01.2015 10:51;4;4;2
Пермь;20.01.2015 10:53;4;4;2
Пермь;20.01.2015 10:57;3;3;2
Пермь;20.01.2015 10:59;6;6;2
Пермь;20.01.2015 11:02;3;3;2
Пермь;20.01.2015 11:04;3;3;2
Пермь;20.01.2015 11:10;3;3;2
Пермь;20.01.2015 11:13;3;3;2
Пермь;20.01.2015 11:15;3;3;2
Пермь;20.01.2015 11:18;4;4;2
Пермь;20.01.2015 11:19;3;3;2
Пермь;20.01.2015 11:20;3;3;2
Пермь;20.01.2015 11:24;3;3;2
Пермь;20.01.2015 11:26;3;3;2
Пермь;20.01.2015 11:30;3;3;1
Пермь;20.01.2015 11:33;3;3;2
Пермь;20.01.2015 11:38;3;3;1
Пермь;20.01.2015 11:39;3;3;2
Пермь;20.01.2015 11:40;3;3;1
Пермь;20.01.2015 11:42;3;3;2
Пермь;20.01.2015 11:44;3;3;1
Пермь;20.01.2015 11:47;3;3;2
Пермь;20.01.2015 11:50;4;4;2
Пермь;20.01.2015 11:53;3;3;2
Пермь;20.01.2015 11:55;3;3;1
Пермь;20.01.2015 11:58;3;3;1
Пермь;20.01.2015 12:00;3;3;1
Пермь;20.01.2015 12:02;3;3;1
Пермь;20.01.2015 12:07;3;3;1
Пермь;20.01.2015 12:10;3;3;2
Пермь;20.01.2015 12:12;3;3;2
Пермь;20.01.2015 12:18;4;4;2
Пермь;20.01.2015 12:19;3;3;1
Пермь;20.01.2015 12:20;3;3;2
Пермь;20.01.2015 12:23;4;4;3
Пермь;20.01.2015 12:27;3;3;2
Пермь;20.01.2015 12:30;3;3;2
Пермь;20.01.2015 12:31;3;3;1
Пермь;20.01.2015 12:32;3;3;1
Пермь;20.01.2015 12:34;4;4;2
Пермь;20.01.2015 12:35;4;4;3
Пермь;20.01.2015 12:36;3;3;2
Пермь;20.01.2015 12:38;3;3;1
Пермь;20.01.2015 12:41;3;3;1
Пермь;20.01.2015 12:43;3;3;2
Пермь;20.01.2015 12:44;3;3;2
Пермь;20.01.2015 12:45;3;3;2
Пермь;20.01.2015 12:46;3;3;1
Пермь;20.01.2015 12:47;3;3;2
Пермь;20.01.2015 12:48;4;4;1
Пермь;20.01.2015 12:51;4;4;3
Пермь;20.01.2015 12:53;3;3;2
Пермь;20.01.2015 12:57;3;3;1
Пермь;20.01.2015 12:59;4;4;3
Пермь;20.01.2015 13:01;3;3;2
Пермь;20.01.2015 13:03;4;4;2
Пермь;20.01.2015 13:04;4;4;3
Пермь;20.01.2015 13:05;3;3;2
Пермь;20.01.2015 13:08;3;3;1
Пермь;20.01.2015 13:10;3;3;2
Пермь;20.01.2015 13:12;3;3;1
Пермь;20.01.2015 13:13;3;3;1
Пермь;20.01.2015 13:16;4;4;3
Пермь;20.01.2015 13:18;3;3;2
Пермь;20.01.2015 13:22;4;4;1
Пермь;20.01.2015 13:30;3;3;2
Пермь;20.01.2015 13:31;3;3;2
Пермь;20.01.2015 13:32;3;3;2
Пермь;20.01.2015 13:35;3;3;2
Пермь;20.01.2015 13:36;3;3;2
Пермь;20.01.2015 13:37;3;3;2
Пермь;20.01.2015 13:38;3;3;2
Пермь;20.01.2015 13:39;6;6;2
Пермь;20.01.2015 13:42;3;3;2
Пермь;20.01.2015 13:47;3;3;2
Пермь;20.01.2015 13:48;3;3;2
Пермь;20.01.2015 13:50;3;3;2
Пермь;20.01.2015 13:52;3;3;2
Пермь;20.01.2015 13:55;3;3;1
Пермь;20.01.2015 13:57;3;3;1
Пермь;20.01.2015 13:58;3;3;1
Пермь;20.01.2015 14:01;3;3;2
Пермь;20.01.2015 14:02;3;3;2
Пермь;20.01.2015 14:05;3;3;2
Пермь;20.01.2015 14:06;3;3;1
Пермь;20.01.2015 14:07;3;3;2
Пермь;20.01.2015 14:08;3;3;2
Пермь;20.01.2015 14:09;3;3;2
Пермь;20.01.2015 14:10;3;3;1
Пермь;20.01.2015 14:11;4;4;3
Пермь;20.01.2015 14:12;4;4;3
Пермь;20.01.2015 14:13;3;3;2
Пермь;20.01.2015 14:14;3;3;1
Пермь;20.01.2015 14:16;3;3;2
Пермь;20.01.2015 14:17;3;3;2
Пермь;20.01.2015 14:19;3;3;2
Пермь;20.01.2015 14:20;3;3;1
Пермь;20.01.2015 14:21;4;4;3
Пермь;20.01.2015 14:22;3;3;1
Пермь;20.01.2015 14:24;3;3;2
Пермь;20.01.2015 14:25;3;3;2
Пермь;20.01.2015 14:26;3;3;2
Пермь;20.01.2015 14:31;3;3;2
Пермь;20.01.2015 14:35;3;3;2
Пермь;20.01.2015 14:36;4;4;3
Пермь;20.01.2015 14:39;3;3;2
Пермь;20.01.2015 14:40;4;4;3
Пермь;20.01.2015 14:44;3;3;2
Пермь;20.01.2015 14:45;4;4;2
Пермь;20.01.2015 14:47;3;3;2
Пермь;20.01.2015 14:48;3;3;2
Пермь;20.01.2015 14:49;4;4;3
Пермь;20.01.2015 14:51;3;3;2
Пермь;20.01.2015 14:52;3;3;2
Пермь;20.01.2015 14:53;3;3;2
Пермь;20.01.2015 14:54;3;3;2
Пермь;20.01.2015 14:55;3;3;2
Пермь;20.01.2015 14:59;4;4;2
Пермь;20.01.2015 15:00;3;3;2
Пермь;20.01.2015 15:01;3;3;1
Пермь;20.01.2015 15:02;3;3;2
Пермь;20.01.2015 15:04;4;4;3
Пермь;20.01.2015 15:05;4;4;1
Пермь;20.01.2015 15:06;4;4;3
Пермь;20.01.2015 15:07;4;4;2
Пермь;20.01.2015 15:08;3;3;1
Пермь;20.01.2015 15:11;3;3;1
Пермь;20.01.2015 15:18;3;3;2
Пермь;20.01.2015 15:22;7;7;4
Пермь;20.01.2015 15:24;4;4;3
Пермь;20.01.2015 15:26;3;3;2
Пермь;20.01.2015 15:27;3;3;2
Пермь;20.01.2015 15:28;3;3;2
Пермь;20.01.2015 15:32;4;4;1
Пермь;20.01.2015 15:33;3;3;2
Пермь;20.01.2015 15:34;3;3;2
Пермь;20.01.2015 15:35;4;4;1
Пермь;20.01.2015 15:37;4;4;3
Пермь;20.01.2015 15:38;3;3;2
Пермь;20.01.2015 15:40;4;4;2
Пермь;20.01.2015 15:41;3;3;2
Пермь;20.01.2015 15:42;3;3;1
Пермь;20.01.2015 15:43;3;3;1
Пермь;20.01.2015 15:45;3;3;1
Пермь;20.01.2015 15:46;3;3;2
Пермь;20.01.2015 15:48;3;3;1
Пермь;20.01.2015 15:49;4;4;2
Пермь;20.01.2015 15:52;3;3;2
Пермь;20.01.2015 15:54;3;3;1
Пермь;20.01.2015 15:55;3;3;1
Пермь;20.01.2015 15:56;3;3;2
Пермь;20.01.2015 16:00;4;4;3
Пермь;20.01.2015 16:02;3;3;2
Пермь;20.01.2015 16:07;3;3;2
Пермь;20.01.2015 16:08;6;6;4
Пермь;20.01.2015 16:09;3;3;2
Пермь;20.01.2015 16:14;3;3;2
Пермь;20.01.2015 16:15;3;3;2
Пермь;20.01.2015 16:16;3;3;2
Пермь;20.01.2015 16:22;3;3;2
Пермь;20.01.2015 16:25;3;3;2
Пермь;20.01.2015 16:27;3;3;2
Пермь;20.01.2015 16:34;3;3;2
Пермь;20.01.2015 16:35;3;3;1
Пермь;20.01.2015 16:36;4;4;3
Пермь;20.01.2015 16:40;3;3;1
Пермь;20.01.2015 16:41;3;3;2
Пермь;20.01.2015 16:42;3;3;2
Пермь;20.01.2015 16:49;3;3;2
Пермь;20.01.2015 16:50;3;3;2
Пермь;20.01.2015 16:51;4;4;1
Пермь;20.01.2015 16:54;3;3;2
Пермь;20.01.2015 16:55;4;4;2
Пермь;20.01.2015 16:56;4;4;3
Пермь;20.01.2015 16:57;3;3;1
Пермь;20.01.2015 16:58;3;3;2
Пермь;20.01.2015 17:03;4;4;2
Пермь;20.01.2015 17:08;4;4;1
Пермь;20.01.2015 17:09;3;3;2
Пермь;20.01.2015 17:15;3;3;2
Пермь;20.01.2015 17:16;3;3;1
Пермь;20.01.2015 17:17;4;4;3
Пермь;20.01.2015 17:18;3;3;2
Пермь;20.01.2015 17:27;3;3;1
Пермь;20.01.2015 17:28;3;3;1
Пермь;20.01.2015 17:32;3;3;2
Пермь;20.01.2015 17:36;3;3;2
Пермь;20.01.2015 17:37;3;3;2
Пермь;20.01.2015 17:40;3;3;2
Пермь;20.01.2015 17:42;4;4;1
Пермь;20.01.2015 17:44;3;3;2
Пермь;20.01.2015 17:47;3;3;2
Пермь;20.01.2015 17:48;4;4;3
Пермь;20.01.2015 17:49;6;6;1
Пермь;20.01.2015 17:50;3;3;2
Пермь;20.01.2015 17:51;3;3;2
Пермь;20.01.2015 17:56;3;3;2
Пермь;20.01.2015 18:04;3;3;2
Пермь;20.01.2015 18:12;3;3;2
Пермь;20.01.2015 18:14;3;3;2
Пермь;20.01.2015 18:19;3;3;1
Пермь;20.01.2015 18:21;3;3;2
Пермь;20.01.2015 18:25;3;3;2
Пермь;20.01.2015 18:31;3;3;2
Пермь;20.01.2015 18:33;3;3;1
Пермь;20.01.2015 18:35;3;3;1
Пермь;20.01.2015 18:40;3;3;2
Пермь;20.01.2015 18:41;3;3;2
Пермь;20.01.2015 18:43;3;3;1
Пермь;20.01.2015 18:44;3;3;2
Пермь;20.01.2015 18:48;3;3;1
Пермь;20.01.2015 18:50;3;3;2
Пермь;20.01.2015 18:52;3;3;2
Пермь;20.01.2015 18:55;3;3;1
Пермь;20.01.2015 18:56;3;3;1
Пермь;20.01.2015 18:57;3;3;2
Пермь;20.01.2015 19:03;3;3;2
Пермь;20.01.2015 19:05;4;4;2
Пермь;20.01.2015 19:07;3;3;2
Пермь;20.01.2015 19:09;3;3;2
Пермь;20.01.2015 19:11;4;4;2
Пермь;20.01.2015 19:12;3;3;2
Пермь;20.01.2015 19:14;3;3;1
Пермь;20.01.2015 19:16;3;3;2
Пермь;20.01.2015 19:17;3;3;2
Пермь;20.01.2015 19:26;3;3;1
Пермь;20.01.2015 19:28;4;4;3
Пермь;20.01.2015 19:31;4;4;1
Пермь;20.01.2015 19:32;4;4;3
Пермь;20.01.2015 19:33;3;3;2
Пермь;20.01.2015 19:35;3;3;2
Пермь;20.01.2015 19:36;4;4;3
Пермь;20.01.2015 19:37;3;3;2
Пермь;20.01.2015 19:39;3;3;2
Пермь;20.01.2015 19:41;4;4;1
Пермь;20.01.2015 19:42;3;3;2
Пермь;20.01.2015 19:43;3;3;1
Пермь;20.01.2015 19:50;3;3;2
Пермь;20.01.2015 20:00;4;4;2
Пермь;20.01.2015 20:03;3;3;2
Пермь;20.01.2015 20:07;3;3;2
Пермь;20.01.2015 20:09;3;3;1
Пермь;20.01.2015 20:10;3;3;2
Пермь;20.01.2015 20:13;3;3;2
Пермь;20.01.2015 20:14;3;3;2
Пермь;20.01.2015 20:17;3;3;1
Пермь;20.01.2015 20:21;3;3;2
Пермь;20.01.2015 20:31;3;3;2
Пермь;20.01.2015 20:32;3;3;2
Пермь;20.01.2015 20:37;3;3;2
Пермь;20.01.2015 20:39;6;6;4
Пермь;20.01.2015 20:43;3;3;2
Пермь;20.01.2015 20:47;4;4;2
Пермь;20.01.2015 20:49;3;3;2
Пермь;20.01.2015 20:54;4;4;3
Пермь;20.01.2015 21:04;3;3;2
Пермь;20.01.2015 21:05;3;3;1
Пермь;20.01.2015 21:08;3;3;2
Пермь;20.01.2015 21:10;3;3;2
Пермь;20.01.2015 21:12;4;4;1
Пермь;20.01.2015 21:15;3;3;1
Пермь;20.01.2015 21:17;3;3;2
Пермь;20.01.2015 21:23;3;3;2
Пермь;20.01.2015 21:26;4;4;3
Пермь;20.01.2015 21:27;4;4;3
Пермь;20.01.2015 21:29;3;3;1
Пермь;20.01.2015 21:32;4;4;3
Пермь;20.01.2015 21:36;3;3;2
Пермь;20.01.2015 21:39;4;4;3
Пермь;20.01.2015 21:40;3;3;1
Пермь;20.01.2015 21:41;3;3;1
Пермь;20.01.2015 21:43;3;3;1
Пермь;20.01.2015 21:44;3;3;2
Пермь;20.01.2015 21:50;3;3;1
Пермь;20.01.2015 21:51;3;3;2
Пермь;20.01.2015 21:55;3;3;2
Пермь;20.01.2015 21:56;3;3;2
Пермь;20.01.2015 22:06;3;3;2
Пермь;20.01.2015 22:11;3;3;1
Пермь;20.01.2015 22:18;3;3;2
Пермь;20.01.2015 22:20;6;6;4
Пермь;20.01.2015 22:21;3;3;1
Пермь;20.01.2015 22:28;4;4;2
Пермь;20.01.2015 22:29;3;3;2
Пермь;20.01.2015 22:30;3;3;2
Пермь;20.01.2015 22:31;4;4;2
Пермь;20.01.2015 22:35;3;3;2
Пермь;20.01.2015 22:45;3;3;2
Пермь;20.01.2015 22:46;3;3;1
Пермь;20.01.2015 22:49;4;4;2
Пермь;20.01.2015 23:16;3;3;1
Пермь;20.01.2015 23:23;3;3;1
Пермь;20.01.2015 23:52;3;3;1
Пермь;21.01.2015 0:01;3;3;1
Пермь;21.01.2015 0:12;3;3;2
Пермь;21.01.2015 0:24;3;3;2
Пермь;21.01.2015 0:28;3;3;1
Пермь;21.01.2015 0:37;3;3;2
Пермь;21.01.2015 1:01;3;3;1
Пермь;21.01.2015 1:08;3;3;1
Пермь;21.01.2015 1:11;3;3;2
Пермь;21.01.2015 1:12;3;3;2
Пермь;21.01.2015 1:17;3;3;2
Пермь;21.01.2015 1:30;3;3;1
Пермь;21.01.2015 1:35;3;3;1
Пермь;21.01.2015 1:56;3;3;1
Пермь;21.01.2015 2:03;3;3;2
Пермь;21.01.2015 2:18;3;3;1
Пермь;21.01.2015 2:26;3;3;1
Пермь;21.01.2015 2:57;3;3;1
Пермь;21.01.2015 3:31;3;3;2
Пермь;21.01.2015 3:46;3;3;2
Пермь;21.01.2015 3:48;3;3;1
Пермь;21.01.2015 4:48;3;3;1
Пермь;21.01.2015 4:54;3;3;2
Пермь;21.01.2015 4:55;3;3;2
Пермь;21.01.2015 5:02;3;3;2
Пермь;21.01.2015 5:07;3;3;2
Пермь;21.01.2015 5:10;3;3;2
Пермь;21.01.2015 5:16;3;3;2
Пермь;21.01.2015 5:18;3;3;1
Пермь;21.01.2015 5:25;3;3;2
Пермь;21.01.2015 5:29;3;3;1
Пермь;21.01.2015 5:32;3;3;1
Пермь;21.01.2015 5:34;3;3;1
Пермь;21.01.2015 5:55;3;3;2
Пермь;21.01.2015 5:56;3;3;2
Пермь;21.01.2015 5:57;3;3;1
Пермь;21.01.2015 5:58;3;3;1
Пермь;21.01.2015 6:08;3;3;1
Пермь;21.01.2015 6:15;3;3;2
Пермь;21.01.2015 6:16;3;3;2
Пермь;21.01.2015 6:22;3;3;2
Пермь;21.01.2015 6:26;3;3;2
Пермь;21.01.2015 6:30;3;3;2
Пермь;21.01.2015 6:33;3;3;2
Пермь;21.01.2015 6:35;3;3;2
Пермь;21.01.2015 6:37;3;3;2
Пермь;21.01.2015 6:40;3;3;2
Пермь;21.01.2015 6:41;3;3;2
Пермь;21.01.2015 6:43;3;3;2
Пермь;21.01.2015 6:44;3;3;1
Пермь;21.01.2015 6:53;3;3;2
Пермь;21.01.2015 6:55;3;3;2
Пермь;21.01.2015 6:56;3;3;1
Пермь;21.01.2015 7:00;4;4;2
Пермь;21.01.2015 7:01;3;3;2
Пермь;21.01.2015 7:04;3;3;1
Пермь;21.01.2015 7:05;3;3;1
Пермь;21.01.2015 7:07;3;3;2
Пермь;21.01.2015 7:14;4;4;2
Пермь;21.01.2015 7:15;3;3;2
Пермь;21.01.2015 7:16;3;3;2
Пермь;21.01.2015 7:17;4;4;1
Пермь;21.01.2015 7:18;3;3;2
Пермь;21.01.2015 7:21;3;3;2
Пермь;21.01.2015 7:25;3;3;2
Пермь;21.01.2015 7:28;3;3;1
Пермь;21.01.2015 7:30;3;3;2
Пермь;21.01.2015 7:32;3;3;1
Пермь;21.01.2015 7:33;3;3;2
Пермь;21.01.2015 7:35;3;3;1
Пермь;21.01.2015 7:36;3;3;2
Пермь;21.01.2015 7:40;3;3;2
Пермь;21.01.2015 7:42;3;3;2
Пермь;21.01.2015 7:43;3;3;2
Пермь;21.01.2015 7:45;3;3;1
Пермь;21.01.2015 7:51;3;3;1
Пермь;21.01.2015 7:55;3;3;2
Пермь;21.01.2015 7:56;3;3;2
Пермь;21.01.2015 7:57;3;3;2
Пермь;21.01.2015 7:59;3;3;2
Пермь;21.01.2015 8:02;3;3;2
Пермь;21.01.2015 8:05;3;3;2
Пермь;21.01.2015 8:06;3;3;1
Пермь;21.01.2015 8:08;3;3;1
Пермь;21.01.2015 8:10;3;3;1
Пермь;21.01.2015 8:12;3;3;2
Пермь;21.01.2015 8:13;3;3;2
Пермь;21.01.2015 8:18;3;3;2
Пермь;21.01.2015 8:19;3;3;2
Пермь;21.01.2015 8:24;3;3;2
Пермь;21.01.2015 8:26;3;3;1
Пермь;21.01.2015 8:31;3;3;1
Пермь;21.01.2015 8:36;3;3;2
Пермь;21.01.2015 8:37;3;3;1
Пермь;21.01.2015 8:39;3;3;2
Пермь;21.01.2015 8:40;4;4;3
Пермь;21.01.2015 8:42;3;3;2
Пермь;21.01.2015 8:43;3;3;1
Пермь;21.01.2015 8:44;3;3;1
Пермь;21.01.2015 8:46;3;3;2
Пермь;21.01.2015 8:48;3;3;1
Пермь;21.01.2015 8:50;4;4;3
Пермь;21.01.2015 8:52;4;4;2
Пермь;21.01.2015 8:53;3;3;2
Пермь;21.01.2015 8:56;4;4;3
Пермь;21.01.2015 8:57;3;3;1
Пермь;21.01.2015 9:03;3;3;2
Пермь;21.01.2015 9:05;3;3;1
Пермь;21.01.2015 9:06;3;3;2
Пермь;21.01.2015 9:07;3;3;1
Пермь;21.01.2015 9:08;3;3;1
Пермь;21.01.2015 9:10;3;3;2
Пермь;21.01.2015 9:11;4;4;3
Пермь;21.01.2015 9:12;3;3;2
Пермь;21.01.2015 9:16;3;3;2
Пермь;21.01.2015 9:17;3;3;2
Пермь;21.01.2015 9:18;4;4;3
Пермь;21.01.2015 9:19;3;3;1
Пермь;21.01.2015 9:20;3;3;2
Пермь;21.01.2015 9:21;3;3;2
Пермь;21.01.2015 9:25;4;4;2
Пермь;21.01.2015 9:28;3;3;2
Пермь;21.01.2015 9:33;3;3;2
Пермь;21.01.2015 9:39;4;4;2
Пермь;21.01.2015 9:40;3;3;2
Пермь;21.01.2015 9:43;3;3;1
Пермь;21.01.2015 9:46;3;3;2
Пермь;21.01.2015 9:48;3;3;2
Пермь;21.01.2015 9:50;3;3;1
Пермь;21.01.2015 9:54;3;3;2
Пермь;21.01.2015 9:55;3;3;1
Пермь;21.01.2015 9:56;3;3;2
Пермь;21.01.2015 9:57;3;3;2
Пермь;21.01.2015 9:59;3;3;2
Пермь;21.01.2015 10:02;3;3;2
Пермь;21.01.2015 10:03;3;3;2
Пермь;21.01.2015 10:06;3;3;2
Пермь;21.01.2015 10:10;3;3;2
Пермь;21.01.2015 10:12;3;3;2
Пермь;21.01.2015 10:16;3;3;1
Пермь;21.01.2015 10:21;3;3;1
Пермь;21.01.2015 10:22;6;6;3
Пермь;21.01.2015 10:24;3;3;2
