city;local_date;local_time;tv_company;programm;genre;category;clip;clip_ID;place_in_block;selling;clip_duration;All 22-45 BC Reg. TVR;All 22-45 BC Reg. Stand. TVR;All 22-45 BC OTS;All 4+ Reg. TVR;All 4+ Reg. Stand. TVR;All 4+ OTS
Пермь;31.01.2015;17:37:34;К25;П1483;Ж2;КАТ2;Р13;7757;5;Средний;20;0;0;0;0.32;0.21;3
Пермь;31.01.2015;14:48:57;К29;П1033;Ж3;КАТ3;Р15;7827;1;Первый;10;1.77;0.59;7;1.5;0.5;15
Пермь;31.01.2015;16:23:09;К29;П1033;Ж3;КАТ3;Р12;7858;1;Первый;10;2.92;0.97;12;2.23;0.74;22
Пермь;31.01.2015;19:51:14;К29;П1197;Ж3;КАТ13;Р11;7742;1;Первый;20;3.64;2.43;15;5.43;3.62;53
Пермь;31.01.2015;9:39:18;К29;П41;Ж2;КАТ2;Р11;7742;5;Средний;20;1.21;0.81;5;1.06;0.71;10
Пермь;31.01.2015;22:12:15;К29;П474;Ж2;КАТ1;Р13;7757;1;Первый;20;1;0.66;4;1.12;0.75;11
Пермь;31.01.2015;15:07:36;К16;П1016;Ж7;КАТ5;Р15;7827;2;Второй;10;0;0;0;0;0;0
Пермь;31.01.2015;12:27:30;К27;П419;Ж2;КАТ2;Р11;7742;2;Второй;20;0.98;0.65;4;1.05;0.7;10
Пермь;31.01.2015;10:34:52;К27;П419;Ж2;КАТ2;Р13;7757;2;Второй;20;1.58;1.05;6;1.18;0.79;12
Пермь;31.01.2015;14:23:06;К27;П419;Ж2;КАТ2;Р13;7757;1;Первый;20;0;0;0;0.77;0.51;8
Пермь;31.01.2015;23:23:58;К27;П457;Ж2;КАТ1;Р12;7858;3;Средний;10;0.82;0.25;3;1.92;0.58;19
Пермь;31.01.2015;21:23:29;К27;П458;Ж2;КАТ1;Р11;7742;3;Средний;20;0.92;0.61;4;0.38;0.26;4
Пермь;31.01.2015;22:18:10;К27;П458;Ж2;КАТ1;Р14;7798;2;Второй;10;0;0;0;0;0;0
Пермь;31.01.2015;15:17:57;К27;П1484;Ж2;КАТ1;Р15;7827;1;Первый;10;0;0;0;0.3;0.1;3
Пермь;31.01.2015;7:45:51;К32;П1485;Ж2;КАТ6;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;31.01.2015;16:04:40;К32;П1465;Ж2;КАТ1;Р13;7757;11;Средний;20;0;0;0;0;0;0
Пермь;31.01.2015;17:15:49;К32;П1466;Ж2;КАТ1;Р11;7742;5;Средний;20;0;0;0;0;0;0
Пермь;31.01.2015;19:00:51;К32;П1466;Ж2;КАТ1;Р11;7742;2;Второй;20;0;0;0;0.25;0.16;2
Пермь;31.01.2015;18:07:16;К32;П1466;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0.25;0.16;2
Пермь;31.01.2015;10:16:13;К32;П527;Ж7;КАТ29;Р11;7742;3;Средний;20;0.92;0.61;4;0.38;0.26;4
Пермь;31.01.2015;10:41:57;К32;П527;Ж7;КАТ29;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;31.01.2015;11:06:43;К32;П527;Ж7;КАТ29;Р11;7781;3;Средний;10;0;0;0;0;0;0
Пермь;31.01.2015;0:28:42;К32;П1467;Ж2;КАТ12;Р13;7757;4;Предпоследний;20;0;0;0;0;0;0
Пермь;31.01.2015;0:55:49;К32;П1467;Ж2;КАТ12;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;31.01.2015;14:09:42;К32;П484;Ж3;КАТ11;Р14;7798;4;Средний;10;0;0;0;0;0;0
Пермь;31.01.2015;13:38:08;К32;П484;Ж3;КАТ11;Р15;7827;2;Второй;10;0;0;0;0;0;0
Пермь;31.01.2015;20:06:10;К32;П1486;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0.84;0.56;8
Пермь;31.01.2015;8:38:03;К32;П486;Ж2;КАТ12;Р15;7827;2;Второй;10;0.92;0.31;4;0.38;0.13;4
Пермь;31.01.2015;23:23:34;К32;П530;Ж4;КАТ8;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;31.01.2015;23:52:13;К32;П530;Ж4;КАТ8;Р13;7757;4;Последний;20;0;0;0;0;0;0
Пермь;31.01.2015;12:06:53;К3;П1487;Ж2;КАТ2;Р14;7798;4;Средний;10;0;0;0;0.82;0.27;8
Пермь;31.01.2015;0:24:15;К3;П487;Ж3;КАТ3;Р11;7742;4;Средний;20;0;0;0;0.66;0.44;6
Пермь;31.01.2015;0:09:19;К3;П487;Ж3;КАТ3;Р13;7757;5;Средний;20;0;0;0;0.47;0.3;5
Пермь;31.01.2015;0:57:21;К3;П1488;Ж2;КАТ1;Р12;7858;2;Второй;10;0;0;0;1.2;0.36;12
Пермь;31.01.2015;22:55:14;К3;П1423;Ж2;КАТ12;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;31.01.2015;18:37:31;К3;П1423;Ж2;КАТ12;Р13;7757;5;Средний;20;0;0;0;0.13;0.08;1
Пермь;31.01.2015;11:46:04;К5;П1424;Ж2;КАТ2;Р11;7742;3;Средний;20;0;0;0;0.25;0.16;2
Пермь;31.01.2015;16:15:26;К5;П1424;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;1.51;1.01;15
Пермь;31.01.2015;16:34:48;К5;П1424;Ж2;КАТ2;Р11;7742;3;Предпоследний;20;0;0;0;0.86;0.57;8
Пермь;31.01.2015;12:11:30;К5;П1424;Ж2;КАТ2;Р13;7757;4;Предпоследний;20;0;0;0;0.66;0.44;7
Пермь;31.01.2015;14:31:43;К5;П1424;Ж2;КАТ2;Р13;7757;4;Средний;20;0;0;0;1.99;1.26;20
Пермь;31.01.2015;17:31:21;К5;П1424;Ж2;КАТ2;Р13;7757;2;Второй;20;0;0;0;1.14;0.76;11
Пермь;31.01.2015;12:27:11;К5;П1424;Ж2;КАТ2;Р12;7858;3;Средний;10;1.2;0.36;5;1.16;0.35;11
Пермь;31.01.2015;9:32:40;К5;П1489;Ж8;КАТ18;Р11;7781;3;Средний;10;0;0;0;0;0;0
Пермь;31.01.2015;23:51:30;К5;П1426;Ж2;КАТ1;Р11;7742;1;Первый;20;0;0;0;1.93;1.29;19
Пермь;31.01.2015;22:06:37;К5;П1426;Ж2;КАТ1;Р13;7757;2;Второй;20;0;0;0;1.45;0.96;14
Пермь;31.01.2015;22:23:46;К5;П1426;Ж2;КАТ1;Р13;7757;4;Последний;20;0;0;0;1.93;1.29;19
Пермь;31.01.2015;0:08:59;К5;П1426;Ж2;КАТ1;Р14;7798;3;Средний;10;0;0;0;2.31;0.77;23
Пермь;31.01.2015;11:25:45;К5;П1490;Ж2;КАТ7;Р15;7827;1;Первый;10;0;0;0;0.81;0.27;8
Пермь;31.01.2015;19:56:14;К5;П921;Ж3;КАТ11;Р13;7757;2;Второй;20;0;0;0;1.31;0.87;13
Пермь;31.01.2015;18:48:59;К5;П819;Ж3;КАТ21;Р11;7742;1;Первый;20;0;0;0;0.28;0.18;3
Пермь;31.01.2015;0:52:19;К7;П1491;Ж8;КАТ10;Р13;7757;2;Второй;20;0;0;0;0.16;0.11;2
Пермь;31.01.2015;21:33:13;К7;П479;Ж8;КАТ22;Р13;7757;3;Средний;20;0;0;0;0.23;0.15;2
Пермь;31.01.2015;22:51:22;К7;П1492;Ж8;КАТ10;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;31.01.2015;23:47:25;К7;П1492;Ж8;КАТ10;Р11;7742;3;Средний;20;0;0;0;0.16;0.11;2
Пермь;31.01.2015;14:19:07;К14;П675;Ж2;КАТ12;Р16;9581;4;Средний;10;2.56;0.85;10;1.67;0.56;16
Пермь;31.01.2015;15:26:37;К25;П1285;Ж2;КАТ1;Р16;9581;5;Средний;10;0;0;0;0;0;0
Пермь;31.01.2015;19:16:30;К29;П118;Ж3;КАТ11;Р16;9581;2;Второй;10;3.64;1.21;15;5.13;1.71;50
Пермь;31.01.2015;17:19:12;К27;П1493;Ж2;КАТ1;Р16;9581;1;Первый;10;0;0;0;0.42;0.13;4
Пермь;31.01.2015;15:08:15;К32;П1465;Ж2;КАТ1;Р16;9581;8;Средний;10;0;0;0;0;0;0
Пермь;31.01.2015;18:51:01;К3;П1423;Ж2;КАТ12;Р16;9581;3;Средний;10;0;0;0;0.13;0.04;1
Пермь;31.01.2015;17:49:26;К5;П1424;Ж2;КАТ2;Р16;9581;4;Средний;10;0;0;0;1.14;0.38;11
Пермь;31.01.2015;19:38:19;К5;П921;Ж3;КАТ11;Р16;9581;3;Средний;10;0;0;0;0.28;0.09;3
Пермь;31.01.2015;14:30:55;К7;П1494;Ж8;КАТ10;Р16;9581;2;Второй;10;2.62;0.87;11;1.09;0.36;11
Москва;01.02.2015;9:03:23;К19;П287;Ж4;КАТ8;Р5;143;3;Средний;10;0.46;0.14;19;1.1;0.33;153
Москва;01.02.2015;9:25:47;К19;П287;Ж4;КАТ8;Р2;145;10;Последний;10;0.68;0.23;28;1.58;0.53;220
Москва;01.02.2015;12:06:33;К19;П290;Ж3;КАТ3;Р3;144;3;Средний;10;1.43;0.48;59;2.41;0.8;337
Москва;01.02.2015;0:37:53;К19;П291;Ж5;КАТ33;Р4;142;7;Средний;10;0.67;0.22;28;3.12;1.04;436
Москва;01.02.2015;23:41:41;К19;П291;Ж5;КАТ33;Р3;144;8;Предпоследний;10;1.08;0.36;44;4.39;1.46;613
Москва;01.02.2015;17:17:05;К19;П466;Ж2;КАТ2;Р1;141;4;Средний;10;0.5;0.17;21;3.33;1.11;465
Москва;01.02.2015;12:37:22;К19;П466;Ж2;КАТ2;Р4;142;4;Средний;10;0.57;0.19;24;1.75;0.58;244
Москва;01.02.2015;15:38:36;К19;П466;Ж2;КАТ2;Р5;143;5;Средний;10;1.08;0.36;44;2.84;0.95;396
Москва;01.02.2015;8:55:28;К24;П467;Ж2;КАТ1;Р5;143;9;Последний;10;0.51;0.17;21;0.42;0.14;59
Москва;01.02.2015;22:51:53;К24;П468;Ж2;КАТ2;Р1;141;1;Первый;10;0.8;0.27;33;1.28;0.43;179
Москва;01.02.2015;0:45:33;К10;П452;Ж2;КАТ2;Р4;142;1;Первый;10;0.18;0.06;7;1.29;0.43;180
Москва;01.02.2015;0:25:42;К10;П452;Ж2;КАТ2;Р3;144;2;Второй;10;0;0;0;1.13;0.38;157
Москва;01.02.2015;7:26:39;К1;П1;Ж1;КАТ16;Р1;141;1;Первый;10;0;0;0;0.16;0.05;23
Москва;01.02.2015;14:10:40;К1;П140;Ж1;КАТ16;Р3;144;6;Последний;10;0;0;0;0.09;0.03;13
Москва;01.02.2015;18:14:24;К1;П4;Ж1;КАТ16;Р4;142;1;Первый;10;0;0;0;0.18;0.06;25
Москва;01.02.2015;20:45:01;К1;П176;Ж1;КАТ16;Р5;143;1;Первый;10;0;0;0;0;0;0
Москва;01.02.2015;20:05:59;К21;П469;Ж2;КАТ1;Р4;142;9;Предпоследний;10;4.08;1.36;167;3.64;1.21;507
Москва;01.02.2015;21:10:44;К21;П469;Ж2;КАТ1;Р5;143;10;Предпоследний;10;3.84;1.28;158;3.2;1.07;447
Москва;01.02.2015;22:53:05;К21;П470;Ж2;КАТ1;Р5;143;1;Первый;10;5.1;1.7;209;3.99;1.33;556
Москва;01.02.2015;23:53:30;К21;П470;Ж2;КАТ1;Р5;143;8;Последний;10;4.83;1.61;198;2.99;1;417
Москва;01.02.2015;8:58:36;К21;П367;Ж2;КАТ15;Р5;143;6;Средний;10;0.43;0.14;18;0.24;0.08;33
Москва;01.02.2015;14:07:28;К21;П471;Ж2;КАТ1;Р5;143;1;Первый;10;1.21;0.4;50;1.36;0.45;190
Москва;01.02.2015;12:35:49;К21;П471;Ж2;КАТ1;Р2;145;1;Первый;10;0.38;0.13;16;0.71;0.24;99
Москва;01.02.2015;17:09:30;К21;П455;Ж2;КАТ1;Р5;143;11;Средний;10;0.99;0.33;41;0.54;0.18;76
Москва;01.02.2015;15:06:57;К21;П472;Ж2;КАТ6;Р2;145;11;Последний;10;1.14;0.38;47;1.63;0.54;228
Москва;01.02.2015;10:27:41;К21;П298;Ж3;КАТ35;Р1;141;3;Средний;10;1.42;0.47;58;0.7;0.23;97
Москва;01.02.2015;9:28:51;К21;П299;Ж7;КАТ5;Р1;141;5;Последний;10;0.56;0.19;23;0.41;0.14;57
Москва;01.02.2015;12:08:03;К21;П385;Ж3;КАТ11;Р3;144;2;Второй;10;0.67;0.22;28;0.85;0.28;119
Москва;01.02.2015;16:21:48;К28;П473;Ж2;КАТ1;Р5;143;4;Предпоследний;10;1.62;0.54;66;1.33;0.44;185
Москва;01.02.2015;9:18:32;К28;П41;Ж2;КАТ2;Р4;142;4;Средний;10;0.22;0.07;9;0.4;0.13;56
Москва;01.02.2015;9:48:25;К28;П41;Ж2;КАТ2;Р4;142;4;Средний;10;2.12;0.71;87;1.35;0.45;188
Москва;01.02.2015;7:08:18;К28;П300;Ж3;КАТ3;Р4;142;5;Средний;10;0;0;0;0.14;0.05;20
Москва;01.02.2015;7:22:16;К28;П300;Ж3;КАТ3;Р2;145;2;Второй;10;0.12;0.04;5;0.06;0.02;9
Москва;01.02.2015;14:48:44;К28;П474;Ж2;КАТ1;Р2;145;1;Первый;10;1.02;0.34;42;1.36;0.45;190
Москва;01.02.2015;8:09:39;К15;П84;Ж2;КАТ15;Р4;142;9;Последний;10;0;0;0;0;0;0
Москва;01.02.2015;0:06:44;К15;П444;Ж2;КАТ1;Р2;145;4;Средний;10;1.02;0.34;42;0.37;0.12;52
Москва;01.02.2015;18:23:16;К26;П446;Ж2;КАТ1;Р2;145;11;Предпоследний;10;1.81;0.6;74;1.87;0.62;260
Москва;01.02.2015;0:18:38;К26;П475;Ж2;КАТ1;Р1;141;9;Средний;10;0.24;0.08;10;0.52;0.17;73
Москва;01.02.2015;19:24:52;К26;П476;Ж2;КАТ1;Р4;142;10;Предпоследний;10;0.76;0.25;31;0.92;0.31;129
Москва;01.02.2015;0:31:49;К18;П281;Ж5;КАТ40;Р3;144;4;Предпоследний;10;1.14;0.38;47;0.72;0.24;100
Москва;01.02.2015;8:31:33;К18;П477;Ж2;КАТ2;Р1;141;3;Предпоследний;10;0;0;0;0.22;0.07;31
Москва;01.02.2015;15:15:43;К18;П477;Ж2;КАТ2;Р4;142;4;Средний;10;0.89;0.3;36;1.19;0.4;167
Москва;01.02.2015;21:54:42;К18;П477;Ж2;КАТ2;Р5;143;1;Первый;10;0.56;0.19;23;1.46;0.49;204
Москва;01.02.2015;11:23:57;К18;П477;Ж2;КАТ2;Р3;144;1;Первый;10;0.67;0.22;27;1.37;0.46;190
Москва;01.02.2015;7:09:47;К18;П462;Ж2;КАТ1;Р1;141;4;Последний;10;0;0;0;0.11;0.04;15
Москва;01.02.2015;8:11:12;К18;П462;Ж2;КАТ1;Р1;141;2;Второй;10;0;0;0;0;0;0
Москва;01.02.2015;23:43:55;К18;П302;Ж1;КАТ32;Р3;144;8;Последний;10;2.1;0.7;86;1.49;0.5;208
Москва;01.02.2015;23:57:14;К18;П302;Ж1;КАТ32;Р2;145;1;Первый;10;2.78;0.93;114;1.65;0.55;230
Москва;01.02.2015;20:53:48;К9;П13;Ж1;КАТ34;Р4;142;1;Первый;10;0.43;0.14;18;0.4;0.13;56
Москва;01.02.2015;16:54:11;К9;П50;Ж1;КАТ41;Р1;141;1;Первый;10;0.2;0.07;8;0.25;0.08;35
Москва;01.02.2015;17:54:20;К9;П50;Ж1;КАТ41;Р5;143;2;Второй;10;0;0;0;0.1;0.03;14
Москва;01.02.2015;8:53:54;К9;П14;Ж5;КАТ44;Р1;141;1;Первый;10;0.11;0.04;4;0.22;0.07;31
Москва;01.02.2015;10:55:32;К9;П14;Ж5;КАТ44;Р4;142;6;Средний;10;0.58;0.19;24;0.4;0.13;55
Москва;01.02.2015;15:55:52;К9;П14;Ж5;КАТ44;Р3;144;11;Последний;10;0;0;0;0.07;0.02;10
Москва;01.02.2015;9:56:15;К9;П75;Ж1;КАТ34;Р5;143;2;Второй;10;0.2;0.07;8;0.29;0.1;41
Москва;01.02.2015;12:56:57;К9;П75;Ж1;КАТ34;Р2;145;11;Предпоследний;10;0.37;0.12;15;0.33;0.11;45
Москва;01.02.2015;21:54:37;К9;П75;Ж1;КАТ34;Р2;145;3;Средний;10;0.43;0.14;18;0.31;0.1;44
Москва;01.02.2015;15:04:59;К23;П17;Ж2;КАТ2;Р5;143;3;Средний;10;0.34;0.11;14;0.45;0.15;63
Москва;01.02.2015;12:10:13;К23;П17;Ж2;КАТ2;Р3;144;8;Предпоследний;10;0.91;0.3;37;0.56;0.19;79
Москва;01.02.2015;0:44:53;К6;П478;Ж8;КАТ10;Р2;145;2;Второй;10;0.77;0.26;31;0.45;0.15;63
Москва;01.02.2015;9:29:35;К6;П479;Ж8;КАТ22;Р4;142;1;Первый;10;0;0;0;0;0;0
Москва;01.02.2015;8:37:22;К6;П136;Ж8;КАТ14;Р4;142;4;Средний;10;0.7;0.23;29;0.21;0.07;29
Москва;01.02.2015;19:45:10;К6;П136;Ж8;КАТ14;Р5;143;6;Средний;10;0.1;0.03;4;0.27;0.09;37
Москва;01.02.2015;7:31:08;К6;П464;Ж8;КАТ22;Р3;144;1;Первый;10;0.7;0.23;29;0.21;0.07;29
Москва;01.02.2015;20:38:14;К6;П480;Ж8;КАТ18;Р1;141;5;Средний;10;0.36;0.12;15;0.4;0.13;56
Пермь;01.02.2015;10:26:39;К14;П692;Ж7;КАТ5;Р12;7858;2;Второй;10;1.22;0.41;5;2.85;0.95;28
Пермь;01.02.2015;17:29:56;К14;П1276;Ж3;КАТ24;Р11;7742;6;Средний;20;0.93;0.62;4;2.14;1.42;21
Пермь;01.02.2015;0:04:13;К14;П1495;Ж4;КАТ9;Р13;7757;4;Средний;20;0;0;0;1.31;0.88;13
Пермь;01.02.2015;20:56:46;К20;П289;Ж1;КАТ32;Р11;7742;9;Средний;20;7.01;4.67;29;9.01;6.01;88
Пермь;01.02.2015;20:41:33;К20;П289;Ж1;КАТ32;Р15;7827;6;Средний;10;3.66;1.22;15;8.37;2.79;82
Пермь;01.02.2015;21:18:13;К20;П289;Ж1;КАТ32;Р12;7858;5;Средний;10;5.81;1.94;24;7.09;2.36;70
Пермь;01.02.2015;22:28:28;К20;П291;Ж5;КАТ33;Р11;7781;2;Второй;10;0;0;0;2.59;0.86;25
Пермь;01.02.2015;23:35:14;К20;П291;Ж5;КАТ33;Р14;7798;2;Второй;10;0;0;0;1.59;0.53;16
Пермь;01.02.2015;18:16:03;К20;П466;Ж2;КАТ2;Р14;7798;3;Средний;10;7.28;2.43;30;7.91;2.64;78
Пермь;01.02.2015;16:51:43;К11;П1387;Ж2;КАТ2;Р11;7742;2;Второй;20;2.15;1.43;9;2.43;1.62;24
Пермь;01.02.2015;22:41:35;К11;П1496;Ж2;КАТ2;Р13;7757;3;Средний;20;0;0;0;0.95;0.63;9
Пермь;01.02.2015;22:53:13;К22;П470;Ж2;КАТ1;Р11;7742;2;Второй;20;4.69;2.97;19;3.07;1.95;30
Пермь;01.02.2015;17:08:53;К22;П455;Ж2;КАТ1;Р11;7781;7;Средний;10;2.08;0.69;8;1.15;0.38;11
Пермь;01.02.2015;18:07:51;К22;П455;Ж2;КАТ1;Р14;7798;5;Средний;10;2.3;0.77;9;1.5;0.5;15
Пермь;01.02.2015;10:08:01;К22;П298;Ж3;КАТ35;Р11;7742;4;Последний;20;0.93;0.62;4;0.38;0.26;4
Пермь;01.02.2015;8:53:44;К25;П467;Ж2;КАТ1;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;14:54:15;К25;П625;Ж1;КАТ32;Р11;7781;7;Средний;10;0;0;0;0;0;0
Пермь;01.02.2015;15:13:18;К25;П1497;Ж2;КАТ1;Р14;7798;7;Предпоследний;10;0.66;0.22;3;2.45;0.82;24
Пермь;01.02.2015;16:24:54;К25;П1497;Ж2;КАТ1;Р12;7858;5;Средний;10;0.66;0.22;3;2.2;0.73;22
Пермь;01.02.2015;12:53:08;К25;П1463;Ж2;КАТ1;Р15;7827;3;Средний;10;0;0;0;0.7;0.23;7
Пермь;01.02.2015;19:28:07;К25;П1498;Ж2;КАТ2;Р11;7742;5;Средний;20;0.66;0.44;3;1.64;1.1;16
Пермь;01.02.2015;18:23:03;К25;П1498;Ж2;КАТ2;Р13;7757;5;Средний;20;0.66;0.44;3;1.03;0.69;10
Пермь;01.02.2015;19:53:57;К25;П1498;Ж2;КАТ2;Р13;7757;3;Средний;20;0.66;0.44;3;1.03;0.69;10
Пермь;01.02.2015;22:34:37;К25;П468;Ж2;КАТ2;Р11;7742;7;Предпоследний;20;0.66;0.44;3;2.95;1.96;29
Пермь;01.02.2015;22:52:41;К25;П468;Ж2;КАТ2;Р15;7827;5;Средний;10;0.66;0.22;3;1.41;0.47;14
Пермь;01.02.2015;9:49:00;К29;П41;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;0.96;0.64;9
Пермь;01.02.2015;9:36:55;К29;П41;Ж2;КАТ2;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;01.02.2015;22:51:07;К29;П1499;Ж3;КАТ3;Р11;7742;1;Первый;20;5.05;3.36;21;2.1;1.4;21
Пермь;01.02.2015;19:50:39;К29;П1499;Ж3;КАТ3;Р13;7757;1;Первый;20;3.09;2.06;13;2.22;1.48;22
Пермь;01.02.2015;19:37:35;К29;П1499;Ж3;КАТ3;Р14;7798;5;Средний;10;2.23;0.74;9;1.86;0.62;18
Пермь;01.02.2015;15:13:04;К29;П474;Ж2;КАТ1;Р11;7781;1;Первый;10;5.14;1.71;21;2.56;0.85;25
Пермь;01.02.2015;21:16:03;К16;П1437;Ж5;КАТ4;Р11;7742;3;Средний;20;1.07;0.71;4;0.44;0.3;4
Пермь;01.02.2015;12:29:55;К27;П1493;Ж2;КАТ1;Р11;7742;2;Второй;20;0;0;0;1.39;0.93;14
Пермь;01.02.2015;9:19:49;К27;П1500;Ж2;КАТ1;Р11;7781;2;Второй;10;0;0;0;0;0;0
Пермь;01.02.2015;18:21:48;К27;П446;Ж2;КАТ1;Р15;7827;2;Второй;10;0.6;0.2;2;1.76;0.59;17
Пермь;01.02.2015;16:18:51;К27;П446;Ж2;КАТ1;Р12;7858;1;Первый;10;0.93;0.31;4;1.25;0.42;12
Пермь;01.02.2015;11:27:48;К27;П1484;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0.88;0.59;9
Пермь;01.02.2015;22:25:25;К27;П1501;Ж2;КАТ1;Р11;7742;3;Средний;20;0;0;0;1.44;0.96;14
Пермь;01.02.2015;23:14:46;К27;П1501;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0.35;0.23;3
Пермь;01.02.2015;15:17:14;К27;П1502;Ж2;КАТ1;Р11;7742;2;Второй;20;0.82;0.55;3;0.62;0.42;6
Пермь;01.02.2015;14:24:16;К27;П1502;Ж2;КАТ1;Р11;7781;2;Второй;10;0.82;0.27;3;1.8;0.6;18
Пермь;01.02.2015;7:16:54;К32;П1503;Ж2;КАТ6;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;20:13:25;К32;П1504;Ж2;КАТ1;Р11;7742;3;Средний;20;0;0;0;0.99;0.66;10
Пермь;01.02.2015;19:39:16;К32;П1504;Ж2;КАТ1;Р12;7858;7;Средний;10;0;0;0;0.64;0.21;6
Пермь;01.02.2015;12:37:48;К32;П718;Ж2;КАТ2;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;14:09:55;К32;П718;Ж2;КАТ2;Р11;7781;1;Первый;10;0;0;0;0;0;0
Пермь;01.02.2015;9:35:15;К32;П718;Ж2;КАТ2;Р15;7827;3;Средний;10;0;0;0;0;0;0
Пермь;01.02.2015;13:52:59;К32;П718;Ж2;КАТ2;Р15;7827;4;Предпоследний;10;0;0;0;0;0;0
Пермь;01.02.2015;14:21:51;К32;П718;Ж2;КАТ2;Р15;7827;3;Средний;10;0;0;0;0;0;0
Пермь;01.02.2015;0:25:38;К32;П1467;Ж2;КАТ12;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;0:57:19;К32;П1467;Ж2;КАТ12;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;01.02.2015;21:52:25;К32;П1486;Ж2;КАТ1;Р13;7757;9;Средний;20;2.16;1.44;9;1.78;1.19;17
Пермь;01.02.2015;15:12:11;К32;П529;Ж3;КАТ11;Р14;7798;3;Средний;10;0;0;0;0;0;0
Пермь;01.02.2015;15:41:54;К32;П529;Ж3;КАТ11;Р15;7827;5;Средний;10;0;0;0;0;0;0
Пермь;01.02.2015;8:02:07;К32;П486;Ж2;КАТ12;Р12;7858;2;Второй;10;0;0;0;0;0;0
Пермь;01.02.2015;23:23:58;К32;П530;Ж4;КАТ8;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;23:49:40;К32;П530;Ж4;КАТ8;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;01.02.2015;17:42:43;К32;П493;Ж3;КАТ11;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;18:11:07;К32;П493;Ж3;КАТ11;Р13;7757;3;Предпоследний;20;0;0;0;0;0;0
Пермь;01.02.2015;19:09:43;К32;П493;Ж3;КАТ11;Р13;7757;3;Предпоследний;20;0;0;0;0;0;0
Пермь;01.02.2015;18:40:11;К32;П493;Ж3;КАТ11;Р15;7827;7;Средний;10;0;0;0;0;0;0
Пермь;01.02.2015;0:24:11;К3;П487;Ж3;КАТ3;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;0:09:24;К3;П487;Ж3;КАТ3;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;0:57:34;К3;П1282;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;01.02.2015;11:07:40;К3;П1505;Ж2;КАТ2;Р15;7827;8;Средний;10;0;0;0;0;0;0
Пермь;01.02.2015;12:08:19;К3;П1505;Ж2;КАТ2;Р15;7827;5;Средний;10;0.79;0.24;3;0.74;0.22;7
Пермь;01.02.2015;18:18:19;К3;П1506;Ж2;КАТ7;Р11;7781;2;Второй;10;0.77;0.26;3;0.32;0.11;3
Пермь;01.02.2015;22:49:56;К3;П1507;Ж2;КАТ7;Р11;7742;4;Средний;20;0;0;0;2.13;1.42;21
Пермь;01.02.2015;15:02:11;К3;П1508;Ж2;КАТ2;Р13;7757;3;Средний;20;0.77;0.51;3;0.66;0.44;7
Пермь;01.02.2015;10:38:03;К12;П78;Ж1;КАТ16;Р12;7858;3;Средний;10;2.1;0.7;9;1.67;0.56;16
Пермь;01.02.2015;17:36:21;К5;П1509;Ж6;КАТ36;Р11;7742;1;Первый;20;1.2;0.8;5;1.62;1.08;16
Пермь;01.02.2015;15:49:38;К5;П1510;Ж2;КАТ1;Р11;7742;2;Второй;20;0;0;0;0.5;0.34;5
Пермь;01.02.2015;22:06:47;К5;П791;Ж2;КАТ12;Р11;7742;2;Второй;20;0;0;0;0.24;0.16;2
Пермь;01.02.2015;19:44:24;К5;П791;Ж2;КАТ12;Р13;7757;3;Средний;20;0;0;0;0.42;0.28;4
Пермь;01.02.2015;22:20:58;К5;П791;Ж2;КАТ12;Р13;7757;4;Последний;20;0;0;0;0.24;0.16;2
Пермь;01.02.2015;22:37:12;К5;П791;Ж2;КАТ12;Р13;7757;4;Предпоследний;20;0;0;0;0.24;0.16;2
Пермь;01.02.2015;20:20:07;К5;П791;Ж2;КАТ12;Р11;7781;5;Средний;10;0;0;0;1.28;0.43;13
